,State,County,Value,Gender,Race/Ethnicity,Lat,Lng
35919,NM,Mora County,171.4,Overall,American Indian and Alaskan Native,36.022738,-104.934844
35918,NM,McKinley County,237.3,Overall,American Indian and Alaskan Native,35.580028,-108.25933
35916,NM,Los Alamos County,243.8,Overall,American Indian and Alaskan Native,35.88682,-106.307575
35915,NM,Lincoln County,239.2,Overall,American Indian and Alaskan Native,33.748396,-105.451575
35903,NM,Chaves County,297.2,Overall,American Indian and Alaskan Native,33.366087,-104.454437
35902,NM,Catron County,228.3,Overall,American Indian and Alaskan Native,33.920315,-108.403622
35901,NM,Bernalillo County,251.4,Overall,American Indian and Alaskan Native,35.057583,-106.659158
35922,NM,Rio Arriba County,232.8,Overall,American Indian and Alaskan Native,36.510607,-106.687915
36340,NV,Nevada,321.7,Overall,American Indian and Alaskan Native,39.352,-116.65
36290,NV,Carson City,381.6,Overall,American Indian and Alaskan Native,39.149606,-119.741553
36289,NV,White Pine County,350.3,Overall,American Indian and Alaskan Native,39.440492,-114.893572
36288,NV,Washoe County,340.5,Overall,American Indian and Alaskan Native,40.660034,-119.655927
36287,NV,Storey County,365.6,Overall,American Indian and Alaskan Native,39.453456,-119.512743
36286,NV,Pershing County,366.9,Overall,American Indian and Alaskan Native,40.437574,-118.391099
36285,NV,Nye County,328.5,Overall,American Indian and Alaskan Native,38.040213,-116.466844
36281,NV,Lander County,266.8,Overall,American Indian and Alaskan Native,39.935154,-117.02548
36282,NV,Lincoln County,335.8,Overall,American Indian and Alaskan Native,37.64421,-114.867803
36280,NV,Humboldt County,328.7,Overall,American Indian and Alaskan Native,41.40397,-118.100835
36277,NV,Elko County,311.9,Overall,American Indian and Alaskan Native,41.141793,-115.347538
36276,NV,Douglas County,273.0,Overall,American Indian and Alaskan Native,38.905568,-119.608598
36275,NV,Clark County,365.4,Overall,American Indian and Alaskan Native,36.211017,-115.00802
36274,NV,Churchill County,357.5,Overall,American Indian and Alaskan Native,39.579931,-118.322155
36283,NV,Lyon County,316.9,Overall,American Indian and Alaskan Native,39.019426,-119.178491
37311,NY,Oswego County,292.0,Overall,American Indian and Alaskan Native,43.430774,-76.140428
37307,NY,Onondaga County,286.3,Overall,American Indian and Alaskan Native,43.012001,-76.190642
37309,NY,Orange County,332.2,Overall,American Indian and Alaskan Native,41.39936,-74.311665
37310,NY,Orleans County,298.0,Overall,American Indian and Alaskan Native,43.249788,-78.229049
37314,NY,Queens County,98.1,Overall,American Indian and Alaskan Native,40.714613,-73.81881
37305,NY,Niagara County,349.2,Overall,American Indian and Alaskan Native,43.197322,-78.744127
37318,NY,St. Lawrence County,337.9,Overall,American Indian and Alaskan Native,44.486529,-75.071728
37325,NY,Suffolk County,242.3,Overall,American Indian and Alaskan Native,40.871938,-72.839642
37334,NY,Wyoming County,391.6,Overall,American Indian and Alaskan Native,42.708646,-78.219189
37476,NY,New York,204.8,Overall,American Indian and Alaskan Native,42.9465,-75.512
37317,NY,Rockland County,333.5,Overall,American Indian and Alaskan Native,41.152819,-74.032948
37303,NY,Nassau County,163.7,Overall,American Indian and Alaskan Native,40.75237,-73.59394
37294,NY,Hamilton County,307.3,Overall,American Indian and Alaskan Native,43.659054,-74.497558
37297,NY,Kings County,84.1,Overall,American Indian and Alaskan Native,40.649553,-73.945717
37300,NY,Madison County,290.2,Overall,American Indian and Alaskan Native,42.915558,-75.666927
37292,NY,Genesee County,318.9,Overall,American Indian and Alaskan Native,43.002158,-78.193571
37290,NY,Franklin County,324.8,Overall,American Indian and Alaskan Native,44.587716,-74.307379
37289,NY,Essex County,293.8,Overall,American Indian and Alaskan Native,44.11086,-73.770676
37288,NY,Erie County,407.1,Overall,American Indian and Alaskan Native,42.757369,-78.726059
37285,NY,Cortland County,285.1,Overall,American Indian and Alaskan Native,42.598351,-76.07037
37283,NY,Clinton County,325.2,Overall,American Indian and Alaskan Native,44.738656,-73.678247
37280,NY,Chautauqua County,409.4,Overall,American Indian and Alaskan Native,42.232498,-79.365075
37279,NY,Cayuga County,276.1,Overall,American Indian and Alaskan Native,42.918974,-76.553464
37278,NY,Cattaraugus County,408.0,Overall,American Indian and Alaskan Native,42.252395,-78.675327
37276,NY,Bronx County,25.3,Overall,American Indian and Alaskan Native,40.864977,-73.858013
39077,OH,Ohio,130.6,Overall,American Indian and Alaskan Native,40.2882,-82.7866
38825,OH,Franklin County,128.3,Overall,American Indian and Alaskan Native,39.96496,-83.009567
40290,OK,Okmulgee County,627.8,Overall,American Indian and Alaskan Native,35.6526,-95.959083
40278,OK,McClain County,366.3,Overall,American Indian and Alaskan Native,35.015473,-97.44595
40279,OK,McCurtain County,395.4,Overall,American Indian and Alaskan Native,34.11768,-94.764174
40280,OK,McIntosh County,515.3,Overall,American Indian and Alaskan Native,35.382639,-95.662484
40282,OK,Marshall County,411.5,Overall,American Indian and Alaskan Native,34.032615,-96.763769
40283,OK,Mayes County,527.6,Overall,American Indian and Alaskan Native,36.307774,-95.234029
40284,OK,Murray County,533.8,Overall,American Indian and Alaskan Native,34.487935,-97.060622
40285,OK,Muskogee County,734.2,Overall,American Indian and Alaskan Native,35.620474,-95.3754
40286,OK,Noble County,472.9,Overall,American Indian and Alaskan Native,36.393,-97.224031
40287,OK,Nowata County,495.4,Overall,American Indian and Alaskan Native,36.801517,-95.619787
40288,OK,Okfuskee County,733.3,Overall,American Indian and Alaskan Native,35.470798,-96.317558
40289,OK,Oklahoma County,386.5,Overall,American Indian and Alaskan Native,35.552715,-97.405796
40291,OK,Osage County,530.5,Overall,American Indian and Alaskan Native,36.633644,-96.403745
40298,OK,Pushmataha County,405.8,Overall,American Indian and Alaskan Native,34.420189,-95.372661
40293,OK,Pawnee County,531.8,Overall,American Indian and Alaskan Native,36.320446,-96.6966
40294,OK,Payne County,446.2,Overall,American Indian and Alaskan Native,36.084032,-96.97673
40295,OK,Pittsburg County,420.8,Overall,American Indian and Alaskan Native,34.928708,-95.745799
40296,OK,Pontotoc County,532.2,Overall,American Indian and Alaskan Native,34.734761,-96.679702
40297,OK,Pottawatomie County,463.3,Overall,American Indian and Alaskan Native,35.21083,-96.946751
40277,OK,Love County,368.3,Overall,American Indian and Alaskan Native,33.951944,-97.240472
40300,OK,Rogers County,532.3,Overall,American Indian and Alaskan Native,36.378361,-95.606173
40301,OK,Seminole County,668.1,Overall,American Indian and Alaskan Native,35.175,-96.614764
40302,OK,Sequoyah County,316.7,Overall,American Indian and Alaskan Native,35.504005,-94.751818
40303,OK,Stephens County,448.4,Overall,American Indian and Alaskan Native,34.489846,-97.849094
40306,OK,Tulsa County,538.7,Overall,American Indian and Alaskan Native,36.128351,-95.943357
40307,OK,Wagoner County,528.1,Overall,American Indian and Alaskan Native,35.966658,-95.523242
40308,OK,Washington County,532.7,Overall,American Indian and Alaskan Native,36.72013,-95.910305
40479,OK,Oklahoma,491.6,Overall,American Indian and Alaskan Native,35.5848,-97.5098
40292,OK,Ottawa County,562.4,Overall,American Indian and Alaskan Native,36.839667,-94.814463
40276,OK,Logan County,391.9,Overall,American Indian and Alaskan Native,35.921591,-97.441304
40271,OK,Kingfisher County,363.5,Overall,American Indian and Alaskan Native,35.949821,-97.93844
40274,OK,Le Flore County,320.6,Overall,American Indian and Alaskan Native,34.905684,-94.698488
40235,OK,Adair County,562.2,Overall,American Indian and Alaskan Native,35.89329,-94.654915
40237,OK,Atoka County,532.6,Overall,American Indian and Alaskan Native,34.38021,-96.037164
40240,OK,Blaine County,525.7,Overall,American Indian and Alaskan Native,35.877228,-98.427573
40241,OK,Bryan County,657.1,Overall,American Indian and Alaskan Native,33.970294,-96.256601
40242,OK,Caddo County,445.6,Overall,American Indian and Alaskan Native,35.177148,-98.370855
40243,OK,Canadian County,562.0,Overall,American Indian and Alaskan Native,35.544441,-97.980134
40244,OK,Carter County,489.3,Overall,American Indian and Alaskan Native,34.255434,-97.279679
40245,OK,Cherokee County,563.5,Overall,American Indian and Alaskan Native,35.913362,-95.000315
40246,OK,Choctaw County,614.0,Overall,American Indian and Alaskan Native,34.031472,-95.555596
40248,OK,Cleveland County,320.9,Overall,American Indian and Alaskan Native,35.211201,-97.326191
40249,OK,Coal County,395.4,Overall,American Indian and Alaskan Native,34.594034,-96.29397
40275,OK,Lincoln County,372.4,Overall,American Indian and Alaskan Native,35.70817,-96.878312
40251,OK,Cotton County,399.7,Overall,American Indian and Alaskan Native,34.286843,-98.373707
40252,OK,Craig County,577.9,Overall,American Indian and Alaskan Native,36.767053,-95.210426
40250,OK,Comanche County,452.2,Overall,American Indian and Alaskan Native,34.665186,-98.471472
40254,OK,Custer County,343.6,Overall,American Indian and Alaskan Native,35.64204,-98.995475
40273,OK,Latimer County,409.8,Overall,American Indian and Alaskan Native,34.884156,-95.248402
40272,OK,Kiowa County,381.4,Overall,American Indian and Alaskan Native,34.916913,-98.979899
40270,OK,Kay County,495.6,Overall,American Indian and Alaskan Native,36.820239,-97.144876
40253,OK,Creek County,525.3,Overall,American Indian and Alaskan Native,35.908092,-96.368841
40268,OK,Jefferson County,477.5,Overall,American Indian and Alaskan Native,34.116677,-97.832127
40266,OK,Hughes County,781.4,Overall,American Indian and Alaskan Native,35.054551,-96.248414
40269,OK,Johnston County,546.7,Overall,American Indian and Alaskan Native,34.325251,-96.656077
40261,OK,Grant County,423.0,Overall,American Indian and Alaskan Native,36.794476,-97.78182
40260,OK,Grady County,368.4,Overall,American Indian and Alaskan Native,35.018815,-97.881802
40259,OK,Garvin County,443.9,Overall,American Indian and Alaskan Native,34.713099,-97.303918
40258,OK,Garfield County,363.4,Overall,American Indian and Alaskan Native,36.381555,-97.778113
40255,OK,Delaware County,538.7,Overall,American Indian and Alaskan Native,36.414166,-94.804232
40265,OK,Haskell County,418.9,Overall,American Indian and Alaskan Native,35.235135,-95.113176
41052,OR,Umatilla County,379.6,Overall,American Indian and Alaskan Native,45.587976,-118.735808
41046,OR,Marion County,373.4,Overall,American Indian and Alaskan Native,44.899718,-122.589607
41048,OR,Multnomah County,298.3,Overall,American Indian and Alaskan Native,45.540684,-122.410819
41049,OR,Polk County,315.8,Overall,American Indian and Alaskan Native,44.896337,-123.412035
41051,OR,Tillamook County,310.2,Overall,American Indian and Alaskan Native,45.454795,-123.710488
41053,OR,Union County,462.8,Overall,American Indian and Alaskan Native,45.299589,-118.006692
41039,OR,Josephine County,261.5,Overall,American Indian and Alaskan Native,42.36002,-123.554896
41055,OR,Wasco County,391.1,Overall,American Indian and Alaskan Native,45.156518,-121.167118
41056,OR,Washington County,332.7,Overall,American Indian and Alaskan Native,45.552547,-123.098517
41057,OR,Wheeler County,430.9,Overall,American Indian and Alaskan Native,44.720086,-120.029732
41058,OR,Yamhill County,321.0,Overall,American Indian and Alaskan Native,45.225927,-123.309159
41145,OR,Oregon,297.9,Overall,American Indian and Alaskan Native,43.9313,-120.554
41044,OR,Linn County,333.5,Overall,American Indian and Alaskan Native,44.481339,-122.530157
41054,OR,Wallowa County,470.5,Overall,American Indian and Alaskan Native,45.5779,-117.183234
41043,OR,Lincoln County,236.6,Overall,American Indian and Alaskan Native,44.637223,-123.870053
41035,OR,Harney County,327.8,Overall,American Indian and Alaskan Native,43.0601,-118.962993
41041,OR,Lake County,364.2,Overall,American Indian and Alaskan Native,42.785847,-120.383313
41024,OR,Benton County,259.8,Overall,American Indian and Alaskan Native,44.486062,-123.427117
41025,OR,Clackamas County,341.6,Overall,American Indian and Alaskan Native,45.180134,-122.217724
41029,OR,Crook County,430.4,Overall,American Indian and Alaskan Native,44.135554,-120.355828
41030,OR,Curry County,150.6,Overall,American Indian and Alaskan Native,42.456357,-124.159045
41031,OR,Deschutes County,360.2,Overall,American Indian and Alaskan Native,43.908179,-121.226531
41032,OR,Douglas County,209.0,Overall,American Indian and Alaskan Native,43.274613,-123.167092
41027,OR,Columbia County,277.7,Overall,American Indian and Alaskan Native,45.938519,-123.08902
41042,OR,Lane County,256.4,Overall,American Indian and Alaskan Native,43.931673,-122.850805
41036,OR,Hood River County,321.7,Overall,American Indian and Alaskan Native,45.514876,-121.649301
41037,OR,Jackson County,251.7,Overall,American Indian and Alaskan Native,42.427688,-122.726079
41038,OR,Jefferson County,402.3,Overall,American Indian and Alaskan Native,44.624249,-121.173942
41040,OR,Klamath County,259.2,Overall,American Indian and Alaskan Native,42.679816,-121.647345
41034,OR,Grant County,353.7,Overall,American Indian and Alaskan Native,44.483875,-119.010227
42207,PA,Philadelphia County,128.9,Overall,American Indian and Alaskan Native,40.001575,-75.141215
42219,PA,Warren County,442.5,Overall,American Indian and Alaskan Native,41.816837,-79.279366
42378,PA,Pennsylvania,113.2,Overall,American Indian and Alaskan Native,40.8749,-77.8022
43879,RI,Kent County,242.0,Overall,American Indian and Alaskan Native,41.670092,-71.598282
43881,RI,Providence County,194.3,Overall,American Indian and Alaskan Native,41.867001,-71.578219
43909,RI,Rhode Island,340.4,Overall,American Indian and Alaskan Native,41.682,-71.5617
44638,SC,Marlboro County,694.5,Overall,American Indian and Alaskan Native,34.600808,-79.679058
44751,SC,South Carolina,179.1,Overall,American Indian and Alaskan Native,33.9187,-80.9014
44650,SC,York County,244.7,Overall,American Indian and Alaskan Native,34.972109,-81.185138
44632,SC,Lancaster County,236.8,Overall,American Indian and Alaskan Native,34.686329,-80.706442
44619,SC,Dillon County,333.8,Overall,American Indian and Alaskan Native,34.388342,-79.376134
44624,SC,Florence County,129.7,Overall,American Indian and Alaskan Native,34.024169,-79.703819
44615,SC,Chesterfield County,207.7,Overall,American Indian and Alaskan Native,34.639985,-80.16151
44629,SC,Horry County,418.2,Overall,American Indian and Alaskan Native,33.923785,-78.998188
45792,SD,Mellette County,421.2,Overall,American Indian and Alaskan Native,43.585262,-100.762531
45794,SD,Minnehaha County,630.9,Overall,American Indian and Alaskan Native,43.674101,-96.792533
45796,SD,Pennington County,542.5,Overall,American Indian and Alaskan Native,44.00675,-102.831443
45797,SD,Perkins County,766.9,Overall,American Indian and Alaskan Native,45.490853,-102.480393
45798,SD,Potter County,608.8,Overall,American Indian and Alaskan Native,45.067043,-99.960414
45801,SD,Shannon County,515.7,Overall,American Indian and Alaskan Native,43.332396,-102.555873
45804,SD,Sully County,516.6,Overall,American Indian and Alaskan Native,44.716171,-100.13473
45805,SD,Todd County,401.9,Overall,American Indian and Alaskan Native,43.190824,-100.722743
45806,SD,Tripp County,369.6,Overall,American Indian and Alaskan Native,43.342981,-99.884754
45809,SD,Walworth County,654.9,Overall,American Indian and Alaskan Native,45.434658,-100.036445
45811,SD,Ziebach County,563.7,Overall,American Indian and Alaskan Native,44.984656,-101.667449
45959,SD,South Dakota,430.1,Overall,American Indian and Alaskan Native,44.4332,-100.236
45791,SD,Meade County,506.5,Overall,American Indian and Alaskan Native,44.572171,-102.716961
45803,SD,Stanley County,474.7,Overall,American Indian and Alaskan Native,44.416976,-100.737523
45787,SD,Lyman County,397.9,Overall,American Indian and Alaskan Native,43.901119,-99.851595
45785,SD,Lawrence County,519.5,Overall,American Indian and Alaskan Native,44.364714,-103.794737
45782,SD,Jones County,511.9,Overall,American Indian and Alaskan Native,43.965094,-100.693501
45749,SD,Bon Homme County,380.5,Overall,American Indian and Alaskan Native,42.99325,-97.887757
45752,SD,Brule County,427.9,Overall,American Indian and Alaskan Native,43.716697,-99.084339
45755,SD,Campbell County,930.0,Overall,American Indian and Alaskan Native,45.773083,-100.053918
45756,SD,Charles Mix County,400.8,Overall,American Indian and Alaskan Native,43.207868,-98.587597
45760,SD,Corson County,732.8,Overall,American Indian and Alaskan Native,45.709467,-101.201287
45761,SD,Custer County,535.0,Overall,American Indian and Alaskan Native,43.676301,-103.452939
45748,SD,Bennett County,436.6,Overall,American Indian and Alaskan Native,43.192018,-101.667729
45768,SD,Fall River County,490.8,Overall,American Indian and Alaskan Native,43.239305,-103.530484
45771,SD,Gregory County,443.7,Overall,American Indian and Alaskan Native,43.18954,-99.17862
45772,SD,Haakon County,560.9,Overall,American Indian and Alaskan Native,44.295536,-101.540457
45778,SD,Hutchinson County,458.7,Overall,American Indian and Alaskan Native,43.334143,-97.756132
45780,SD,Jackson County,501.4,Overall,American Indian and Alaskan Native,43.695294,-101.632562
45765,SD,Dewey County,583.1,Overall,American Indian and Alaskan Native,45.160311,-100.875854
47467,TN,Sevier County,181.3,Overall,American Indian and Alaskan Native,35.779394,-83.521836
47494,TN,Tennessee,126.6,Overall,American Indian and Alaskan Native,35.8465,-86.3351
47391,TN,Blount County,194.5,Overall,American Indian and Alaskan Native,35.689824,-83.921847
47450,TN,Monroe County,252.1,Overall,American Indian and Alaskan Native,35.445367,-84.249303
51640,TX,Lamar County,529.9,Overall,American Indian and Alaskan Native,33.671811,-95.56629
52290,TX,Texas,112.7,Overall,American Indian and Alaskan Native,31.4906,-99.3517
51742,TX,Waller County,187.3,Overall,American Indian and Alaskan Native,30.012818,-95.994394
51732,TX,Travis County,42.4,Overall,American Indian and Alaskan Native,30.334783,-97.788007
51724,TX,Tarrant County,111.7,Overall,American Indian and Alaskan Native,32.776215,-97.286653
51703,TX,Rockwall County,167.1,Overall,American Indian and Alaskan Native,32.905425,-96.406299
51698,TX,Red River County,350.8,Overall,American Indian and Alaskan Native,33.627931,-95.045537
51648,TX,Liberty County,131.1,Overall,American Indian and Alaskan Native,30.155052,-94.81795
51630,TX,Kaufman County,148.1,Overall,American Indian and Alaskan Native,32.605661,-96.286922
51542,TX,Collin County,153.8,Overall,American Indian and Alaskan Native,33.190918,-96.565087
51590,TX,Grayson County,106.7,Overall,American Indian and Alaskan Native,33.629885,-96.670432
51573,TX,Fannin County,352.5,Overall,American Indian and Alaskan Native,33.596707,-96.101851
51569,TX,Ellis County,109.3,Overall,American Indian and Alaskan Native,32.359899,-96.79456
51560,TX,Denton County,124.7,Overall,American Indian and Alaskan Native,33.209951,-97.11254
51556,TX,Dallas County,134.0,Overall,American Indian and Alaskan Native,32.773775,-96.773226
51516,TX,Bowie County,314.8,Overall,American Indian and Alaskan Native,33.448664,-94.416258
51512,TX,Bexar County,118.7,Overall,American Indian and Alaskan Native,29.453009,-98.524606
51600,TX,Harris County,88.8,Overall,American Indian and Alaskan Native,29.861852,-95.396028
52753,UT,Utah County,322.8,Overall,American Indian and Alaskan Native,40.118057,-111.671095
52755,UT,Washington County,356.2,Overall,American Indian and Alaskan Native,37.275251,-113.501812
52831,UT,Utah,229.4,Overall,American Indian and Alaskan Native,39.3231,-111.676
52754,UT,Wasatch County,310.1,Overall,American Indian and Alaskan Native,40.328713,-111.163087
52751,UT,Tooele County,360.9,Overall,American Indian and Alaskan Native,40.44969,-113.124549
52736,UT,Emery County,195.6,Overall,American Indian and Alaskan Native,38.99219,-110.697319
52746,UT,Salt Lake County,302.2,Overall,American Indian and Alaskan Native,40.666855,-111.915385
52741,UT,Kane County,240.2,Overall,American Indian and Alaskan Native,37.281396,-111.89034
52738,UT,Grand County,192.1,Overall,American Indian and Alaskan Native,38.974885,-109.566959
52734,UT,Davis County,187.1,Overall,American Indian and Alaskan Native,40.98796,-112.111288
52747,UT,San Juan County,226.4,Overall,American Indian and Alaskan Native,37.62455,-109.803448
55260,VA,Virginia,132.5,Overall,American Indian and Alaskan Native,37.5188,-78.8507
56215,WA,Pacific County,540.3,Overall,American Indian and Alaskan Native,46.554065,-123.703354
56216,WA,Pend Oreille County,339.9,Overall,American Indian and Alaskan Native,48.533154,-117.274482
56217,WA,Pierce County,466.3,Overall,American Indian and Alaskan Native,47.016509,-122.091858
56218,WA,San Juan County,235.2,Overall,American Indian and Alaskan Native,48.533638,-123.080701
56219,WA,Skagit County,264.3,Overall,American Indian and Alaskan Native,48.472843,-121.723202
56220,WA,Skamania County,284.1,Overall,American Indian and Alaskan Native,46.019565,-121.912816
56221,WA,Snohomish County,348.4,Overall,American Indian and Alaskan Native,48.042656,-121.695733
56224,WA,Thurston County,265.8,Overall,American Indian and Alaskan Native,46.905094,-122.827403
56223,WA,Stevens County,375.7,Overall,American Indian and Alaskan Native,48.396264,-117.856276
56214,WA,Okanogan County,369.6,Overall,American Indian and Alaskan Native,48.55019,-119.741833
56226,WA,Walla Walla County,295.1,Overall,American Indian and Alaskan Native,46.230045,-118.475382
56227,WA,Whatcom County,321.3,Overall,American Indian and Alaskan Native,48.824138,-121.703658
56228,WA,Whitman County,387.8,Overall,American Indian and Alaskan Native,46.897291,-117.524841
56229,WA,Yakima County,681.8,Overall,American Indian and Alaskan Native,46.455368,-120.739432
56222,WA,Spokane County,361.0,Overall,American Indian and Alaskan Native,47.619329,-117.404952
56213,WA,Mason County,383.8,Overall,American Indian and Alaskan Native,47.359071,-123.212778
56322,WA,Washington,365.8,Overall,American Indian and Alaskan Native,47.378,-120.428
56211,WA,Lewis County,251.6,Overall,American Indian and Alaskan Native,46.572515,-122.396287
56212,WA,Lincoln County,384.4,Overall,American Indian and Alaskan Native,47.573328,-118.419292
56193,WA,Benton County,220.1,Overall,American Indian and Alaskan Native,46.236546,-119.514267
56194,WA,Chelan County,307.8,Overall,American Indian and Alaskan Native,47.864962,-120.614777
56195,WA,Clallam County,443.2,Overall,American Indian and Alaskan Native,48.045561,-123.930895
56196,WA,Clark County,232.7,Overall,American Indian and Alaskan Native,45.774857,-122.481153
56200,WA,Ferry County,425.0,Overall,American Indian and Alaskan Native,48.471723,-118.517866
56203,WA,Grant County,308.0,Overall,American Indian and Alaskan Native,47.204873,-119.451498
56199,WA,Douglas County,298.9,Overall,American Indian and Alaskan Native,47.737658,-119.684774
56205,WA,Island County,380.7,Overall,American Indian and Alaskan Native,48.151714,-122.555644
56206,WA,Jefferson County,448.2,Overall,American Indian and Alaskan Native,47.743025,-123.610656
56207,WA,King County,334.5,Overall,American Indian and Alaskan Native,47.489873,-121.793879
56208,WA,Kitsap County,426.3,Overall,American Indian and Alaskan Native,47.611252,-122.685822
56209,WA,Kittitas County,319.9,Overall,American Indian and Alaskan Native,47.119922,-120.678034
56210,WA,Klickitat County,352.0,Overall,American Indian and Alaskan Native,45.870703,-120.786375
56204,WA,Grays Harbor County,483.7,Overall,American Indian and Alaskan Native,47.150336,-123.77369
57456,WI,Racine County,367.6,Overall,American Indian and Alaskan Native,42.744926,-88.054637
57449,WI,Outagamie County,428.1,Overall,American Indian and Alaskan Native,44.416827,-88.458443
57450,WI,Ozaukee County,346.8,Overall,American Indian and Alaskan Native,43.384159,-87.943655
57454,WI,Portage County,448.3,Overall,American Indian and Alaskan Native,44.475242,-89.495997
57455,WI,Price County,513.4,Overall,American Indian and Alaskan Native,45.682656,-90.358461
57459,WI,Rusk County,579.4,Overall,American Indian and Alaskan Native,45.475612,-91.135726
57637,WI,Wisconsin,441.8,Overall,American Indian and Alaskan Native,44.6333,-90.0068
57463,WI,Shawano County,484.4,Overall,American Indian and Alaskan Native,44.790575,-88.758383
57468,WI,Vilas County,562.0,Overall,American Indian and Alaskan Native,46.055038,-89.510333
57470,WI,Washburn County,458.0,Overall,American Indian and Alaskan Native,45.900031,-91.794398
57472,WI,Waukesha County,305.1,Overall,American Indian and Alaskan Native,43.018778,-88.300282
57473,WI,Waupaca County,413.9,Overall,American Indian and Alaskan Native,44.471524,-88.957941
57475,WI,Winnebago County,332.6,Overall,American Indian and Alaskan Native,44.071154,-88.643258
57448,WI,Oneida County,544.1,Overall,American Indian and Alaskan Native,45.70539,-89.518315
57462,WI,Sawyer County,511.1,Overall,American Indian and Alaskan Native,45.880691,-91.14557
57447,WI,Oconto County,522.0,Overall,American Indian and Alaskan Native,45.027037,-88.260325
57433,WI,Juneau County,351.3,Overall,American Indian and Alaskan Native,43.92514,-90.111985
57444,WI,Menominee County,492.9,Overall,American Indian and Alaskan Native,45.004429,-88.703751
57406,WI,Ashland County,477.3,Overall,American Indian and Alaskan Native,46.263489,-90.680672
57407,WI,Barron County,501.7,Overall,American Indian and Alaskan Native,45.4265,-91.850975
57408,WI,Bayfield County,448.4,Overall,American Indian and Alaskan Native,46.524261,-91.203285
57409,WI,Brown County,536.0,Overall,American Indian and Alaskan Native,44.453045,-87.998374
57445,WI,Milwaukee County,440.9,Overall,American Indian and Alaskan Native,43.007998,-87.957322
57414,WI,Clark County,532.9,Overall,American Indian and Alaskan Native,44.736608,-90.609359
57420,WI,Douglas County,361.7,Overall,American Indian and Alaskan Native,46.429894,-91.913803
57412,WI,Calumet County,393.4,Overall,American Indian and Alaskan Native,44.08408,-88.214768
57430,WI,Iron County,482.6,Overall,American Indian and Alaskan Native,46.262753,-90.236146
57431,WI,Jackson County,837.3,Overall,American Indian and Alaskan Native,44.319759,-90.797416
57435,WI,Kewaunee County,510.3,Overall,American Indian and Alaskan Native,44.516681,-87.612997
57438,WI,Langlade County,502.7,Overall,American Indian and Alaskan Native,45.263992,-89.064695
57440,WI,Manitowoc County,460.0,Overall,American Indian and Alaskan Native,44.119966,-87.807419
57441,WI,Marathon County,442.4,Overall,American Indian and Alaskan Native,44.898394,-89.753082
57425,WI,Forest County,549.0,Overall,American Indian and Alaskan Native,45.668316,-88.764999
59006,WY,Sublette County,362.7,Overall,American Indian and Alaskan Native,42.766173,-109.91727
59010,WY,Washakie County,314.1,Overall,American Indian and Alaskan Native,43.903659,-107.686572
59008,WY,Teton County,277.9,Overall,American Indian and Alaskan Native,43.925881,-110.593841
59007,WY,Sweetwater County,483.2,Overall,American Indian and Alaskan Native,41.658264,-108.887859
59005,WY,Sheridan County,402.4,Overall,American Indian and Alaskan Native,44.788996,-106.878597
59011,WY,Weston County,527.1,Overall,American Indian and Alaskan Native,43.842101,-104.5704
59001,WY,Natrona County,316.8,Overall,American Indian and Alaskan Native,42.967733,-106.801897
58997,WY,Hot Springs County,351.2,Overall,American Indian and Alaskan Native,43.720797,-108.444674
58995,WY,Fremont County,356.2,Overall,American Indian and Alaskan Native,43.040946,-108.63123
58992,WY,Carbon County,307.9,Overall,American Indian and Alaskan Native,41.696958,-106.934641
58990,WY,Big Horn County,486.0,Overall,American Indian and Alaskan Native,44.523471,-107.996656
59003,WY,Park County,320.6,Overall,American Indian and Alaskan Native,44.519924,-109.591865
59073,WY,Wyoming,325.8,Overall,American Indian and Alaskan Native,42.9984,-107.552
