,State,County,Value,Gender,Race/Ethnicity,Lat,Lng
38022,OH,Crawford County,415.3,Overall,Black,40.848923,-82.914708
38021,OH,Coshocton County,325.9,Overall,Black,40.295944,-81.913011
38020,OH,Columbiana County,439.0,Overall,Black,40.766527,-80.776651
38019,OH,Clinton County,327.2,Overall,Black,39.412608,-83.806785
38018,OH,Clermont County,348.3,Overall,Black,39.042129,-84.148752
38017,OH,Clark County,447.4,Overall,Black,39.91287,-83.783526
38025,OH,Defiance County,382.9,Overall,Black,41.322045,-84.48094
38016,OH,Champaign County,402.0,Overall,Black,40.13503,-83.764396
38014,OH,Butler County,318.1,Overall,Black,39.437757,-84.569068
38013,OH,Brown County,454.7,Overall,Black,38.927648,-83.866258
38048,OH,Lake County,428.5,Overall,Black,41.693101,-81.233517
38010,OH,Athens County,599.7,Overall,Black,39.330731,-82.041242
38009,OH,Ashtabula County,444.6,Overall,Black,41.708445,-80.749937
38008,OH,Ashland County,405.5,Overall,Black,40.844675,-82.265621
38007,OH,Allen County,421.8,Overall,Black,40.769007,-84.098353
38006,OH,Adams County,667.4,Overall,Black,38.841403,-83.47608
38015,OH,Carroll County,402.2,Overall,Black,40.575778,-81.08486
38026,OH,Delaware County,370.4,Overall,Black,40.27916,-83.002617
38012,OH,Belmont County,426.6,Overall,Black,40.007944,-80.98579
38028,OH,Fairfield County,359.9,Overall,Black,39.743864,-82.629437
38027,OH,Erie County,408.7,Overall,Black,41.354722,-82.601318
38046,OH,Jefferson County,520.0,Overall,Black,40.382137,-80.760737
38044,OH,Huron County,413.1,Overall,Black,41.142631,-82.591297
38043,OH,Holmes County,373.9,Overall,Black,40.560467,-81.923643
38042,OH,Hocking County,360.5,Overall,Black,39.491935,-82.473647
38041,OH,Highland County,335.4,Overall,Black,39.180516,-83.600205
38040,OH,Henry County,463.3,Overall,Black,41.331133,-84.059197
38039,OH,Harrison County,519.8,Overall,Black,40.288123,-81.085459
38038,OH,Hardin County,425.8,Overall,Black,40.655464,-83.656087
38045,OH,Jackson County,555.0,Overall,Black,39.012586,-82.618188
38036,OH,Hamilton County,385.4,Overall,Black,39.19404,-84.538642
38035,OH,Guernsey County,333.8,Overall,Black,40.045328,-81.490851
38034,OH,Greene County,360.3,Overall,Black,39.690989,-83.887151
38033,OH,Geauga County,437.8,Overall,Black,41.49648,-81.171468
38032,OH,Gallia County,453.0,Overall,Black,38.822247,-82.317292
38031,OH,Fulton County,459.2,Overall,Black,41.600898,-84.12039
38030,OH,Franklin County,377.8,Overall,Black,39.96496,-83.009567
38037,OH,Hancock County,359.0,Overall,Black,40.99638,-83.660156
38029,OH,Fayette County,371.3,Overall,Black,39.555608,-83.45545
39595,OK,Okfuskee County,600.8,Overall,Black,35.470798,-96.317558
39594,OK,Nowata County,679.4,Overall,Black,36.801517,-95.619787
39593,OK,Noble County,361.8,Overall,Black,36.393,-97.224031
39592,OK,Muskogee County,587.3,Overall,Black,35.620474,-95.3754
39591,OK,Murray County,563.8,Overall,Black,34.487935,-97.060622
39590,OK,Mayes County,619.0,Overall,Black,36.307774,-95.234029
39585,OK,McClain County,377.1,Overall,Black,35.015473,-97.44595
39587,OK,McIntosh County,593.7,Overall,Black,35.382639,-95.662484
39586,OK,McCurtain County,591.5,Overall,Black,34.11768,-94.764174
39584,OK,Love County,397.5,Overall,Black,33.951944,-97.240472
39616,OK,Washita County,676.7,Overall,Black,35.291494,-98.985874
39583,OK,Logan County,514.8,Overall,Black,35.921591,-97.441304
39596,OK,Oklahoma County,518.8,Overall,Black,35.552715,-97.405796
39589,OK,Marshall County,422.8,Overall,Black,34.032615,-96.763769
39597,OK,Okmulgee County,606.0,Overall,Black,35.6526,-95.959083
39609,OK,Sequoyah County,487.8,Overall,Black,35.504005,-94.751818
39600,OK,Pawnee County,570.1,Overall,Black,36.320446,-96.6966
39601,OK,Payne County,476.2,Overall,Black,36.084032,-96.97673
39602,OK,Pittsburg County,572.0,Overall,Black,34.928708,-95.745799
39603,OK,Pontotoc County,586.2,Overall,Black,34.734761,-96.679702
39604,OK,Pottawatomie County,494.8,Overall,Black,35.21083,-96.946751
39605,OK,Pushmataha County,607.1,Overall,Black,34.420189,-95.372661
39607,OK,Rogers County,609.7,Overall,Black,36.378361,-95.606173
39608,OK,Seminole County,600.1,Overall,Black,35.175,-96.614764
39610,OK,Stephens County,642.2,Overall,Black,34.489846,-97.849094
39612,OK,Tillman County,454.5,Overall,Black,34.369967,-98.918871
39613,OK,Tulsa County,604.5,Overall,Black,36.128351,-95.943357
39614,OK,Wagoner County,605.3,Overall,Black,35.966658,-95.523242
39615,OK,Washington County,601.3,Overall,Black,36.72013,-95.910305
39582,OK,Lincoln County,518.9,Overall,Black,35.70817,-96.878312
39598,OK,Osage County,424.3,Overall,Black,36.633644,-96.403745
39581,OK,Le Flore County,475.6,Overall,Black,34.905684,-94.698488
39576,OK,Johnston County,523.3,Overall,Black,34.325251,-96.656077
39579,OK,Kiowa County,500.0,Overall,Black,34.916913,-98.979899
39580,OK,Latimer County,504.9,Overall,Black,34.884156,-95.248402
37203,OK,Oklahoma,529.4,Overall,Black,35.5848,-97.5098
39542,OK,Adair County,340.1,Overall,Black,35.89329,-94.654915
39544,OK,Atoka County,607.0,Overall,Black,34.38021,-96.037164
39546,OK,Beckham County,632.0,Overall,Black,35.270829,-99.677704
39547,OK,Blaine County,548.9,Overall,Black,35.877228,-98.427573
39548,OK,Bryan County,499.1,Overall,Black,33.970294,-96.256601
39549,OK,Caddo County,512.6,Overall,Black,35.177148,-98.370855
39550,OK,Canadian County,529.0,Overall,Black,35.544441,-97.980134
39551,OK,Carter County,569.4,Overall,Black,34.255434,-97.279679
39552,OK,Cherokee County,558.1,Overall,Black,35.913362,-95.000315
39553,OK,Choctaw County,646.9,Overall,Black,34.031472,-95.555596
39556,OK,Coal County,587.6,Overall,Black,34.594034,-96.29397
39557,OK,Comanche County,481.1,Overall,Black,34.665186,-98.471472
39558,OK,Cotton County,489.8,Overall,Black,34.286843,-98.373707
39555,OK,Cleveland County,298.7,Overall,Black,35.211201,-97.326191
39560,OK,Creek County,603.6,Overall,Black,35.908092,-96.368841
39578,OK,Kingfisher County,513.6,Overall,Black,35.949821,-97.93844
39577,OK,Kay County,308.1,Overall,Black,36.820239,-97.144876
39575,OK,Jefferson County,563.4,Overall,Black,34.116677,-97.832127
39574,OK,Jackson County,497.6,Overall,Black,34.585236,-99.405726
39559,OK,Craig County,493.7,Overall,Black,36.767053,-95.210426
39572,OK,Haskell County,563.4,Overall,Black,35.235135,-95.113176
39570,OK,Harmon County,557.1,Overall,Black,34.742967,-99.84181
39573,OK,Hughes County,674.4,Overall,Black,35.054551,-96.248414
39568,OK,Grant County,336.6,Overall,Black,36.794476,-97.78182
39567,OK,Grady County,356.0,Overall,Black,35.018815,-97.881802
39566,OK,Garvin County,601.8,Overall,Black,34.713099,-97.303918
39565,OK,Garfield County,335.3,Overall,Black,36.381555,-97.778113
39561,OK,Custer County,592.9,Overall,Black,35.64204,-98.995475
39569,OK,Greer County,590.3,Overall,Black,34.935077,-99.558797
40719,OR,Linn County,224.5,Overall,Black,44.481339,-122.530157
41137,OR,Oregon,257.1,Overall,Black,43.9313,-120.554
40733,OR,Yamhill County,161.8,Overall,Black,45.225927,-123.309159
40731,OR,Washington County,209.5,Overall,Black,45.552547,-123.098517
40723,OR,Multnomah County,289.3,Overall,Black,45.540684,-122.410819
40721,OR,Marion County,186.2,Overall,Black,44.899718,-122.589607
40717,OR,Lane County,313.3,Overall,Black,43.931673,-122.850805
40715,OR,Klamath County,276.7,Overall,Black,42.679816,-121.647345
40711,OR,Hood River County,286.5,Overall,Black,45.514876,-121.649301
40710,OR,Harney County,461.0,Overall,Black,43.0601,-118.962993
40707,OR,Douglas County,249.7,Overall,Black,43.274613,-123.167092
40702,OR,Columbia County,259.8,Overall,Black,45.938519,-123.08902
40700,OR,Clackamas County,240.4,Overall,Black,45.180134,-122.217724
40716,OR,Lake County,445.6,Overall,Black,42.785847,-120.383313
41586,PA,Lawrence County,509.2,Overall,Black,40.991626,-80.337466
41598,PA,Northumberland County,405.5,Overall,Black,40.851057,-76.711432
41597,PA,Northampton County,273.4,Overall,Black,40.752607,-75.31578
41596,PA,Montour County,430.0,Overall,Black,41.028297,-76.663755
41595,PA,Montgomery County,322.9,Overall,Black,40.209001,-75.371207
41594,PA,Monroe County,278.8,Overall,Black,41.059636,-75.343711
41590,PA,Lycoming County,384.9,Overall,Black,41.344181,-77.068835
41592,PA,Mercer County,498.5,Overall,Black,41.303022,-80.261459
41599,PA,Perry County,410.3,Overall,Black,40.404281,-77.253955
41589,PA,Luzerne County,331.7,Overall,Black,41.178442,-75.991826
41588,PA,Lehigh County,285.8,Overall,Black,40.613104,-75.598059
41587,PA,Lebanon County,403.3,Overall,Black,40.36519,-76.460535
42369,PA,Pennsylvania,418.1,Overall,Black,40.8749,-77.8022
41600,PA,Philadelphia County,453.5,Overall,Black,40.001575,-75.141215
41605,PA,Somerset County,495.1,Overall,Black,39.971727,-79.03104
41602,PA,Potter County,341.6,Overall,Black,41.743976,-77.899146
41603,PA,Schuylkill County,606.7,Overall,Black,40.708252,-76.221918
41606,PA,Sullivan County,359.1,Overall,Black,41.449372,-76.514345
41607,PA,Susquehanna County,381.5,Overall,Black,41.82123,-75.800988
41608,PA,Tioga County,452.7,Overall,Black,41.774252,-77.258538
41609,PA,Union County,95.8,Overall,Black,40.964046,-77.066607
41610,PA,Venango County,373.3,Overall,Black,41.403351,-79.764141
41611,PA,Warren County,360.2,Overall,Black,41.816837,-79.279366
41612,PA,Washington County,462.0,Overall,Black,40.19159,-80.251791
41613,PA,Wayne County,321.5,Overall,Black,41.648109,-75.305709
41614,PA,Westmoreland County,457.2,Overall,Black,40.309554,-79.473888
41615,PA,Wyoming County,345.9,Overall,Black,41.521087,-76.017479
41616,PA,York County,294.0,Overall,Black,39.920856,-76.724073
41601,PA,Pike County,339.8,Overall,Black,41.332094,-75.033322
41585,PA,Lancaster County,420.4,Overall,Black,40.045643,-76.248947
41574,PA,Erie County,417.6,Overall,Black,41.994098,-80.038787
41583,PA,Juniata County,311.4,Overall,Black,40.532575,-77.409211
41584,PA,Lackawanna County,297.4,Overall,Black,41.438271,-75.612717
41550,PA,Adams County,334.5,Overall,Black,39.871847,-77.222395
41551,PA,Allegheny County,452.5,Overall,Black,40.468117,-79.986584
41552,PA,Armstrong County,448.1,Overall,Black,40.814168,-79.474039
41553,PA,Beaver County,451.3,Overall,Black,40.683683,-80.35077
41554,PA,Bedford County,404.9,Overall,Black,40.008666,-78.492527
41556,PA,Blair County,330.0,Overall,Black,40.485146,-78.350202
41557,PA,Bradford County,435.1,Overall,Black,41.792076,-76.517564
41558,PA,Bucks County,335.2,Overall,Black,40.33405,-75.109756
41559,PA,Butler County,453.7,Overall,Black,40.911194,-79.91714
41560,PA,Cambria County,409.7,Overall,Black,40.49136,-78.720455
41562,PA,Carbon County,288.0,Overall,Black,40.916756,-75.712144
41563,PA,Centre County,309.3,Overall,Black,40.918985,-77.826509
41564,PA,Chester County,360.9,Overall,Black,39.974333,-75.756116
41555,PA,Berks County,319.7,Overall,Black,40.420196,-75.929486
41566,PA,Clearfield County,692.6,Overall,Black,41.001394,-78.475437
41581,PA,Indiana County,425.9,Overall,Black,40.652485,-79.094729
41580,PA,Huntingdon County,304.0,Overall,Black,40.41445,-77.982032
41579,PA,Greene County,443.4,Overall,Black,39.854803,-80.229217
41578,PA,Fulton County,379.0,Overall,Black,39.924864,-78.118518
41577,PA,Franklin County,371.7,Overall,Black,39.926831,-77.724709
41565,PA,Clarion County,308.8,Overall,Black,41.191733,-79.424966
41575,PA,Fayette County,499.0,Overall,Black,39.919451,-79.650796
41572,PA,Delaware County,347.9,Overall,Black,39.916157,-75.408196
41571,PA,Dauphin County,429.6,Overall,Black,40.421145,-76.776689
41570,PA,Cumberland County,379.5,Overall,Black,40.167686,-77.264443
41569,PA,Crawford County,455.4,Overall,Black,41.687276,-80.113335
41568,PA,Columbia County,535.5,Overall,Black,41.049048,-76.40992
41567,PA,Clinton County,662.8,Overall,Black,41.232973,-77.642905
43837,RI,Washington County,355.4,Overall,Black,41.479231,-71.631139
43900,RI,Rhode Island,238.5,Overall,Black,41.682,-71.5617
43836,RI,Providence County,226.9,Overall,Black,41.867001,-71.578219
43833,RI,Bristol County,236.3,Overall,Black,41.727221,-71.297681
43834,RI,Kent County,198.0,Overall,Black,41.670092,-71.598282
43835,RI,Newport County,345.1,Overall,Black,41.554335,-71.212183
44213,SC,Horry County,435.7,Overall,Black,33.923785,-78.998188
44221,SC,Marion County,507.3,Overall,Black,34.07668,-79.366288
44214,SC,Jasper County,434.1,Overall,Black,32.437911,-81.029621
44215,SC,Kershaw County,395.3,Overall,Black,34.335847,-80.589373
44216,SC,Lancaster County,547.8,Overall,Black,34.686329,-80.706442
44621,SC,South Carolina,408.3,Overall,Black,33.9187,-80.9014
44217,SC,Laurens County,389.4,Overall,Black,34.476258,-82.000397
44218,SC,Lee County,442.0,Overall,Black,34.161017,-80.248861
44219,SC,Lexington County,358.3,Overall,Black,33.898331,-81.26877
44220,SC,McCormick County,344.0,Overall,Black,33.896972,-82.308392
44222,SC,Marlboro County,808.7,Overall,Black,34.600808,-79.679058
44233,SC,York County,342.0,Overall,Black,34.972109,-81.185138
44224,SC,Oconee County,384.1,Overall,Black,34.752442,-83.064552
44225,SC,Orangeburg County,355.7,Overall,Black,33.437671,-80.797327
44226,SC,Pickens County,432.0,Overall,Black,34.883951,-82.724848
44227,SC,Richland County,369.4,Overall,Black,34.01509,-80.899038
44228,SC,Saluda County,385.0,Overall,Black,34.002134,-81.723104
44229,SC,Spartanburg County,420.1,Overall,Black,34.929594,-81.985351
44230,SC,Sumter County,416.9,Overall,Black,33.917637,-80.377831
44231,SC,Union County,421.3,Overall,Black,34.681456,-81.616454
44232,SC,Williamsburg County,466.2,Overall,Black,33.622287,-79.721277
44212,SC,Hampton County,371.5,Overall,Black,32.773835,-81.137798
44223,SC,Newberry County,397.8,Overall,Black,34.282826,-81.595905
44211,SC,Greenwood County,382.5,Overall,Black,34.147063,-82.121049
44204,SC,Dillon County,548.5,Overall,Black,34.388342,-79.376134
44209,SC,Georgetown County,401.1,Overall,Black,33.441829,-79.336645
44188,SC,Abbeville County,375.6,Overall,Black,34.220479,-82.456918
44189,SC,Aiken County,372.4,Overall,Black,33.544639,-81.634504
44190,SC,Allendale County,424.7,Overall,Black,32.98397,-81.35165
44191,SC,Anderson County,367.5,Overall,Black,34.515378,-82.637037
44192,SC,Bamberg County,378.0,Overall,Black,33.214663,-81.05246
44193,SC,Barnwell County,420.0,Overall,Black,33.264539,-81.433072
44194,SC,Beaufort County,347.7,Overall,Black,32.392616,-80.730442
44195,SC,Berkeley County,326.4,Overall,Black,33.20361,-79.945399
44196,SC,Calhoun County,374.2,Overall,Black,33.670448,-80.768658
44197,SC,Charleston County,375.5,Overall,Black,32.834098,-79.954098
44210,SC,Greenville County,387.1,Overall,Black,34.89121,-82.370869
44199,SC,Chester County,517.8,Overall,Black,34.686555,-81.159992
44200,SC,Chesterfield County,466.3,Overall,Black,34.639985,-80.16151
44201,SC,Clarendon County,399.9,Overall,Black,33.667716,-80.21235
44202,SC,Colleton County,369.9,Overall,Black,32.872204,-80.670917
44203,SC,Darlington County,560.2,Overall,Black,34.333623,-79.957778
44205,SC,Dorchester County,372.4,Overall,Black,33.082067,-80.405319
44206,SC,Edgefield County,375.2,Overall,Black,33.772065,-81.965873
44207,SC,Fairfield County,501.6,Overall,Black,34.388435,-81.115419
44208,SC,Florence County,475.2,Overall,Black,34.024169,-79.703819
44198,SC,Cherokee County,533.8,Overall,Black,35.045202,-81.616624
45199,SD,Minnehaha County,187.5,Overall,Black,43.674101,-96.792533
46592,TN,Meigs County,451.6,Overall,Black,35.521972,-84.803852
46593,TN,Monroe County,370.2,Overall,Black,35.445367,-84.249303
46594,TN,Montgomery County,449.9,Overall,Black,36.504566,-87.381014
46601,TN,Polk County,475.6,Overall,Black,35.121457,-84.519986
46596,TN,Morgan County,272.3,Overall,Black,36.136355,-84.646295
46597,TN,Obion County,537.1,Overall,Black,36.356546,-89.149601
46591,TN,Maury County,430.7,Overall,Black,35.624884,-87.071684
46595,TN,Moore County,607.3,Overall,Black,35.288159,-86.350212
46590,TN,Marshall County,434.2,Overall,Black,35.479822,-86.75852
46585,TN,McMinn County,448.5,Overall,Black,35.428043,-84.613832
46588,TN,Madison County,445.5,Overall,Black,35.61212,-88.836385
46587,TN,Macon County,359.3,Overall,Black,36.535135,-86.00214
46586,TN,McNairy County,516.3,Overall,Black,35.181294,-88.564636
46584,TN,Loudon County,386.8,Overall,Black,35.739964,-84.307194
46583,TN,Lincoln County,471.9,Overall,Black,35.147572,-86.580284
46582,TN,Lewis County,377.8,Overall,Black,35.533474,-87.488482
46581,TN,Lawrence County,499.0,Overall,Black,35.223185,-87.393486
46602,TN,Putnam County,487.7,Overall,Black,36.146926,-85.492587
46589,TN,Marion County,453.2,Overall,Black,35.135895,-85.622641
46603,TN,Rhea County,453.5,Overall,Black,35.609211,-84.921584
46617,TN,Unicoi County,415.8,Overall,Black,36.114384,-82.42511
46605,TN,Robertson County,495.0,Overall,Black,36.527787,-86.868883
46626,TN,Wilson County,428.8,Overall,Black,36.153157,-86.289248
46625,TN,Williamson County,441.7,Overall,Black,35.898314,-86.895185
46624,TN,White County,571.1,Overall,Black,35.931484,-85.452115
46623,TN,Weakley County,552.1,Overall,Black,36.299291,-88.71414
46622,TN,Wayne County,636.9,Overall,Black,35.250639,-87.787613
46621,TN,Washington County,481.0,Overall,Black,36.294436,-82.50217
46620,TN,Warren County,688.0,Overall,Black,35.683635,-85.770957
46619,TN,Van Buren County,744.5,Overall,Black,35.708827,-85.438277
46618,TN,Union County,394.7,Overall,Black,36.288921,-83.837717
46580,TN,Lauderdale County,560.4,Overall,Black,35.761652,-89.633172
46616,TN,Trousdale County,369.6,Overall,Black,36.393609,-86.151213
46614,TN,Sumner County,435.7,Overall,Black,36.468554,-86.456499
46613,TN,Sullivan County,492.2,Overall,Black,36.513406,-82.300764
46612,TN,Stewart County,432.7,Overall,Black,36.50538,-87.835176
46611,TN,Smith County,410.3,Overall,Black,36.255968,-85.954294
46610,TN,Shelby County,463.5,Overall,Black,35.193989,-89.902798
46609,TN,Sevier County,358.3,Overall,Black,35.779394,-83.521836
46608,TN,Sequatchie County,455.5,Overall,Black,35.384988,-85.410907
46606,TN,Rutherford County,414.5,Overall,Black,35.845625,-86.40943
46604,TN,Roane County,391.2,Overall,Black,35.854729,-84.516829
46579,TN,Lake County,581.3,Overall,Black,36.340298,-89.492025
46615,TN,Tipton County,472.9,Overall,Black,35.502552,-89.735269
46577,TN,Johnson County,423.7,Overall,Black,36.452058,-81.849314
46551,TN,Decatur County,706.8,Overall,Black,35.60537,-88.105695
46550,TN,Davidson County,477.6,Overall,Black,36.168577,-86.777413
46549,TN,Cumberland County,286.7,Overall,Black,35.954483,-84.994179
46548,TN,Crockett County,461.9,Overall,Black,35.817725,-89.136704
46547,TN,Coffee County,588.1,Overall,Black,35.498404,-86.073011
46546,TN,Cocke County,572.6,Overall,Black,35.927454,-83.1187
46543,TN,Chester County,450.2,Overall,Black,35.426184,-88.613179
46541,TN,Carter County,491.0,Overall,Black,36.292605,-82.127795
46552,TN,DeKalb County,425.0,Overall,Black,35.986147,-85.831626
46540,TN,Carroll County,610.9,Overall,Black,35.975875,-88.448254
46537,TN,Bradley County,450.7,Overall,Black,35.160216,-84.855044
46536,TN,Blount County,385.6,Overall,Black,35.689824,-83.921847
46535,TN,Bledsoe County,480.9,Overall,Black,35.607302,-85.197856
46534,TN,Benton County,540.5,Overall,Black,36.071733,-88.067273
46533,TN,Bedford County,524.1,Overall,Black,35.520006,-86.452159
46532,TN,Anderson County,389.0,Overall,Black,36.119553,-84.19825
42044,TN,Tennessee,461.7,Overall,Black,35.8465,-86.3351
46578,TN,Knox County,378.8,Overall,Black,35.997542,-83.929824
46538,TN,Campbell County,328.8,Overall,Black,36.403651,-84.147222
46553,TN,Dickson County,455.5,Overall,Black,36.156553,-87.356382
46542,TN,Cheatham County,471.2,Overall,Black,36.265126,-87.085798
46555,TN,Fayette County,471.7,Overall,Black,35.199718,-89.41839
46554,TN,Dyer County,553.2,Overall,Black,36.058742,-89.414054
46573,TN,Houston County,452.0,Overall,Black,36.289527,-87.718273
46572,TN,Hickman County,369.8,Overall,Black,35.809344,-87.471127
46571,TN,Henry County,527.6,Overall,Black,36.333396,-88.298705
46570,TN,Henderson County,392.0,Overall,Black,35.659915,-88.384178
46569,TN,Haywood County,478.8,Overall,Black,35.588567,-89.283746
46567,TN,Hardin County,592.0,Overall,Black,35.20399,-88.187073
46566,TN,Hardeman County,481.8,Overall,Black,35.210709,-88.99534
46564,TN,Hamilton County,458.4,Overall,Black,35.18836,-85.162125
46568,TN,Hawkins County,483.8,Overall,Black,36.441025,-82.945119
46576,TN,Jefferson County,374.8,Overall,Black,36.051422,-83.44208
46563,TN,Hamblen County,479.3,Overall,Black,36.221074,-83.265713
46562,TN,Grundy County,549.3,Overall,Black,35.396367,-85.72182
46561,TN,Greene County,481.3,Overall,Black,36.175536,-82.841878
46560,TN,Grainger County,405.3,Overall,Black,36.274245,-83.511853
46559,TN,Giles County,483.7,Overall,Black,35.212311,-87.028175
46558,TN,Gibson County,430.6,Overall,Black,36.001545,-88.931569
46557,TN,Franklin County,436.7,Overall,Black,35.161642,-86.089321
46574,TN,Humphreys County,442.5,Overall,Black,36.045057,-87.775384
49382,TX,Nacogdoches County,494.3,Overall,Black,31.619589,-94.617305
49374,TX,Milam County,549.6,Overall,Black,30.796601,-96.980023
49376,TX,Mitchell County,695.3,Overall,Black,32.306972,-100.919542
49378,TX,Montgomery County,438.2,Overall,Black,30.305575,-95.50759
49379,TX,Moore County,506.9,Overall,Black,35.840361,-101.892621
49380,TX,Morris County,530.5,Overall,Black,33.124358,-94.735835
49373,TX,Midland County,547.2,Overall,Black,31.870648,-102.032206
49393,TX,Parmer County,603.4,Overall,Black,34.528624,-102.773467
49384,TX,Newton County,619.1,Overall,Black,30.785381,-93.743083
49385,TX,Nolan County,469.8,Overall,Black,32.303967,-100.410557
49386,TX,Nueces County,364.8,Overall,Black,27.726025,-97.635938
49388,TX,Oldham County,446.2,Overall,Black,35.401172,-102.591559
49389,TX,Orange County,531.4,Overall,Black,30.127906,-93.895247
49391,TX,Panola County,445.1,Overall,Black,32.160728,-94.303631
49392,TX,Parker County,361.0,Overall,Black,32.779165,-97.799359
49395,TX,Polk County,508.4,Overall,Black,30.794672,-94.830263
49371,TX,Medina County,403.2,Overall,Black,29.357539,-99.11094
49383,TX,Navarro County,490.9,Overall,Black,32.056032,-96.470082
49369,TX,Matagorda County,458.4,Overall,Black,28.870504,-95.987045
49335,TX,Jones County,470.3,Overall,Black,32.740283,-99.881124
49366,TX,Marion County,457.3,Overall,Black,32.799676,-94.36013
49333,TX,Jim Wells County,351.9,Overall,Black,27.731824,-98.095607
49334,TX,Johnson County,384.6,Overall,Black,32.383983,-97.366658
49396,TX,Potter County,526.2,Overall,Black,35.405302,-101.891389
49336,TX,Karnes County,281.0,Overall,Black,28.907883,-97.861794
49337,TX,Kaufman County,468.0,Overall,Black,32.605661,-96.286922
49338,TX,Kendall County,388.1,Overall,Black,29.94735,-98.719345
49345,TX,Kleberg County,380.3,Overall,Black,27.43916,-97.733262
49347,TX,Lamar County,577.8,Overall,Black,33.671811,-95.56629
49348,TX,Lamb County,561.4,Overall,Black,34.071557,-102.347073
49367,TX,Martin County,575.1,Overall,Black,32.306634,-101.952
49349,TX,Lampasas County,369.4,Overall,Black,31.201367,-98.244976
49352,TX,Lee County,347.0,Overall,Black,30.318842,-96.972498
49353,TX,Leon County,524.6,Overall,Black,31.302035,-95.994996
49354,TX,Liberty County,468.3,Overall,Black,30.155052,-94.81795
49355,TX,Limestone County,459.5,Overall,Black,31.55385,-96.581945
49359,TX,Loving County,451.0,Overall,Black,31.856645,-103.584539
49360,TX,Lubbock County,567.1,Overall,Black,33.613697,-101.820878
49361,TX,Lynn County,560.6,Overall,Black,33.172235,-101.817157
49363,TX,McLennan County,443.3,Overall,Black,31.557737,-97.200857
49365,TX,Madison County,568.9,Overall,Black,30.973659,-95.926008
49351,TX,Lavaca County,605.1,Overall,Black,29.386516,-96.935619
49398,TX,Rains County,572.6,Overall,Black,32.873701,-95.786222
49431,TX,Terry County,567.0,Overall,Black,33.170742,-102.331846
49400,TX,Reagan County,438.4,Overall,Black,31.370691,-101.522099
49440,TX,Upton County,549.5,Overall,Black,31.371874,-102.037382
49443,TX,Van Zandt County,540.7,Overall,Black,32.569053,-95.835594
49444,TX,Victoria County,437.6,Overall,Black,28.795155,-96.973428
49445,TX,Walker County,295.4,Overall,Black,30.747205,-95.574661
49446,TX,Waller County,461.9,Overall,Black,30.012818,-95.994394
49447,TX,Ward County,538.9,Overall,Black,31.514446,-103.100004
49448,TX,Washington County,464.8,Overall,Black,30.220468,-96.406738
49450,TX,Wharton County,368.1,Overall,Black,29.277618,-96.231817
49439,TX,Upshur County,477.2,Overall,Black,32.741323,-94.944141
49452,TX,Wichita County,403.1,Overall,Black,33.985825,-98.702083
49455,TX,Williamson County,242.7,Overall,Black,30.65376,-97.600993
49456,TX,Wilson County,408.4,Overall,Black,29.176604,-98.093519
49457,TX,Winkler County,574.7,Overall,Black,31.850587,-103.053204
49458,TX,Wise County,362.8,Overall,Black,33.218652,-97.652229
49459,TX,Wood County,515.5,Overall,Black,32.790863,-95.380149
52281,TX,Texas,423.5,Overall,Black,31.4906,-99.3517
49460,TX,Yoakum County,545.0,Overall,Black,33.165632,-102.816631
49331,TX,Jefferson County,509.4,Overall,Black,29.884669,-94.176312
49453,TX,Wilbarger County,413.5,Overall,Black,34.078681,-99.241511
49438,TX,Tyler County,498.3,Overall,Black,30.770293,-94.374849
49437,TX,Trinity County,457.0,Overall,Black,31.092163,-95.136108
49436,TX,Travis County,367.1,Overall,Black,30.334783,-97.788007
49402,TX,Red River County,582.2,Overall,Black,33.627931,-95.045537
49404,TX,Refugio County,322.2,Overall,Black,28.32063,-97.160159
49406,TX,Robertson County,531.9,Overall,Black,31.034375,-96.513682
49407,TX,Rockwall County,400.4,Overall,Black,32.905425,-96.406299
49408,TX,Runnels County,360.9,Overall,Black,31.834649,-99.975376
49409,TX,Rusk County,481.1,Overall,Black,32.110433,-94.765421
49410,TX,Sabine County,571.5,Overall,Black,31.345641,-93.850026
49411,TX,San Augustine County,511.5,Overall,Black,31.399034,-94.170321
49412,TX,San Jacinto County,436.0,Overall,Black,30.583279,-95.168748
49413,TX,San Patricio County,296.2,Overall,Black,28.003671,-97.511283
49418,TX,Shelby County,509.1,Overall,Black,31.794184,-94.142352
49420,TX,Smith County,510.3,Overall,Black,32.377685,-95.270483
49421,TX,Somervell County,426.1,Overall,Black,32.226978,-97.772446
49424,TX,Sterling County,509.8,Overall,Black,31.833036,-101.051409
49427,TX,Swisher County,345.6,Overall,Black,34.530892,-101.731801
49428,TX,Tarrant County,364.2,Overall,Black,32.776215,-97.286653
49429,TX,Taylor County,444.5,Overall,Black,32.301345,-99.892274
49434,TX,Titus County,459.3,Overall,Black,33.221409,-94.964483
49435,TX,Tom Green County,226.3,Overall,Black,31.407797,-100.464066
49399,TX,Randall County,400.1,Overall,Black,34.965684,-101.897576
49329,TX,Jasper County,511.1,Overall,Black,30.747838,-94.023567
49416,TX,Scurry County,525.9,Overall,Black,32.73961,-100.917806
49325,TX,Hutchinson County,719.1,Overall,Black,35.841282,-101.353978
49237,TX,Calhoun County,491.3,Overall,Black,28.470103,-96.645264
